"game_id","nickname","total_turns","first_five_turns_points","max_points_turn","min_points_turn","max_min_difference","first","time_control_name","game_end_reason","winner","created_at","lexicon","initial_time_seconds","increment_seconds","rating_mode","max_overtime_minutes","game_duration_seconds","time_used"
8063,"BethMix",14,51,47,-19,66,"HastyBot","regular","STANDARD",0,2022-09-22 02:23:51,"NWL20",1200,0,"RATED",1,275.077320098877,0.229231100082397
52728,"BethMix",16,-10,34,-33,67,"HastyBot","regular","STANDARD",0,2022-09-08 05:27:01,"NWL20",1200,0,"RATED",1,306.029253959656,0.255024378299713
2254,"BethMix",14,165,75,0,75,"BethMix","regular","STANDARD",0,2022-08-30 17:54:36,"NWL20",1200,0,"RATED",1,465.8497569561,0.38820813079675
57674,"BethMix",13,148,66,3,63,"BethMix","regular","STANDARD",0,2022-08-22 06:46:53,"NWL20",1200,0,"RATED",1,446.080545902252,0.371733788251877
45251,"BethMix",16,98,77,-70,147,"BethMix","regular","STANDARD",1,2022-08-22 22:06:54,"NWL20",1200,0,"RATED",1,515.229010820389,0.429357509016991
28757,"BethMix",15,86,77,0,77,"BethMix","regular","STANDARD",0,2022-08-27 05:23:44,"NWL20",1200,0,"RATED",1,224.907035827637,0.187422529856364
15467,"BethMix",16,72,62,-45,107,"BethMix","regular","STANDARD",0,2022-08-22 02:37:59,"NWL20",1200,0,"RATED",1,474.506022930145,0.395421685775121
20289,"BethMix",14,68,50,4,46,"STEEBot","regular","STANDARD",0,2022-09-06 01:50:38,"CSW21",1200,0,"RATED",1,569.944355010986,0.474953629175822
929,"BethMix",13,62,35,7,28,"BethMix","regular","STANDARD",0,2022-09-01 03:31:17,"NWL20",1200,0,"RATED",1,309.247596025467,0.257706330021223
14688,"BethMix",13,112,72,-44,116,"STEEBot","regular","STANDARD",0,2022-08-24 15:10:51,"NWL20",1200,0,"RATED",1,334.709110021591,0.278924258351326
23961,"BethMix",16,70,91,-69,160,"BethMix","regular","STANDARD",0,2022-09-17 00:16:13,"NWL20",1200,0,"RATED",1,260.674143075943,0.217228452563286
56641,"BethMix",16,84,74,-74,148,"BethMix","regular","STANDARD",0,2022-08-11 14:48:39,"NWL20",1200,0,"RATED",1,424.768645048141,0.353973870873451
11047,"BethMix",14,95,76,4,72,"BethMix","regular","STANDARD",1,2022-09-20 13:41:27,"NWL20",1200,0,"RATED",1,507.573004961014,0.422977504134178
33691,"BethMix",14,61,77,-23,100,"STEEBot","regular","STANDARD",0,2022-08-22 06:55:31,"NWL20",1200,0,"RATED",1,543.984097003937,0.453320080836614
46979,"BethMix",15,17,81,-12,93,"STEEBot","regular","STANDARD",0,2022-08-24 00:02:09,"NWL20",1200,0,"RATED",1,232.159359931946,0.193466133276622
70369,"BethMix",15,47,98,-98,196,"BethMix","regular","STANDARD",0,2022-09-07 17:15:27,"NWL20",1200,0,"RATED",1,570.173120975494,0.475144267479578
49293,"BethMix",14,121,74,-39,113,"BethMix","regular","STANDARD",0,2022-09-21 23:40:36,"NWL20",1200,0,"RATED",1,447.876351118088,0.373230292598407
44131,"BethMix",14,132,78,0,78,"STEEBot","regular","STANDARD",0,2022-08-20 04:22:41,"NWL20",1200,0,"RATED",1,300.810178041458,0.250675148367882
66424,"BethMix",15,59,85,-85,170,"BethMix","regular","STANDARD",0,2022-08-16 02:00:00,"NWL20",1200,0,"RATED",1,440.916103839874,0.367430086533228
16761,"BethMix",14,97,90,0,90,"BethMix","regular","STANDARD",0,2022-08-17 00:54:21,"NWL20",1200,0,"RATED",1,338.356989860535,0.281964158217113
60318,"BethMix",15,68,39,-18,57,"BethMix","regular","STANDARD",0,2022-09-02 01:41:13,"NWL20",1200,0,"RATED",1,325.113953113556,0.270928294261297
59167,"BethMix",14,79,83,-75,158,"BethMix","regular","STANDARD",0,2022-09-03 23:30:48,"NWL20",1200,0,"RATED",1,420.597790002823,0.350498158335686
66401,"BethMix",13,159,68,-13,81,"HastyBot","regular","STANDARD",0,2022-09-20 14:59:49,"NWL20",1200,0,"RATED",1,282.028190135956,0.235023491779963
30420,"BethMix",14,131,80,-62,142,"HastyBot","regular","STANDARD",0,2022-09-15 00:46:19,"NWL20",1200,0,"RATED",1,368.156039953232,0.306796699961027
36525,"BethMix",13,164,80,9,71,"BethMix","regular","STANDARD",0,2022-09-18 00:50:07,"NWL20",1200,0,"RATED",1,366.046473026276,0.305038727521897
59102,"BethMix",14,116,79,2,77,"BethMix","regular","STANDARD",0,2022-09-04 15:46:43,"NWL20",1200,0,"RATED",1,451.943989038467,0.376619990865389
52512,"BethMix",15,93,32,0,32,"BethMix","regular","STANDARD",0,2022-09-20 23:42:55,"NWL20",1200,0,"RATED",1,257.775013923645,0.214812511603038
66738,"BethMix",15,125,74,-27,101,"STEEBot","regular","STANDARD",0,2022-08-31 03:06:15,"NWL20",1200,0,"RATED",1,366.099572896957,0.305082977414131
57606,"BethMix",15,83,77,-14,91,"BethMix","regular","STANDARD",1,2022-08-26 04:41:09,"NWL20",1200,0,"RATED",1,529.031645059586,0.440859704216322
47676,"BethMix",11,200,82,7,75,"HastyBot","regular","STANDARD",0,2022-09-18 15:08:53,"NWL20",1200,0,"RATED",1,326.44887804985,0.272040731708208
68314,"BethMix",14,118,68,-68,136,"BethMix","regular","STANDARD",0,2022-09-18 19:07:41,"NWL20",1200,0,"RATED",1,316.63303399086,0.26386086165905
58077,"BethMix",16,37,84,2,82,"BethMix","regular","STANDARD",0,2022-08-18 00:46:38,"NWL20",1200,0,"RATED",1,623.937482833862,0.519947902361552
47880,"BethMix",15,80,94,2,92,"BethMix","regular","STANDARD",1,2022-08-12 04:53:39,"NWL20",1200,0,"RATED",1,458.420604944229,0.382017170786857
12333,"BethMix",15,99,70,-70,140,"HastyBot","regular","STANDARD",0,2022-09-01 22:17:09,"NWL20",1200,0,"RATED",1,365.64179110527,0.304701492587725
41253,"BethMix",13,171,91,0,91,"BethMix","regular","STANDARD",0,2022-08-24 15:04:21,"NWL20",1200,0,"RATED",1,373.019732952118,0.310849777460098
53504,"BethMix",15,171,106,-60,166,"BethMix","regular","STANDARD",0,2022-09-05 03:32:43,"NWL20",1200,0,"RATED",1,365.415375947952,0.30451281328996
11598,"BethMix",14,59,75,2,73,"HastyBot","regular","STANDARD",0,2022-09-09 02:37:14,"NWL20",1200,0,"RATED",1,268.024281024933,0.223353567520777
49587,"BethMix",11,186,76,15,61,"BethMix","regular","STANDARD",0,2022-08-16 01:26:25,"NWL20",1200,0,"RATED",1,446.909863948822,0.372424886624018
27867,"BethMix",14,60,48,6,42,"HastyBot","regular","STANDARD",0,2022-09-05 03:38:51,"NWL20",1200,0,"RATED",1,330.762115001678,0.275635095834732
14424,"BethMix",17,117,68,-68,136,"STEEBot","regular","STANDARD",0,2022-08-12 04:45:23,"NWL20",1200,0,"RATED",1,494.231224060059,0.411859353383382
8926,"blitztkr",10,214,71,12,59,"HastyBot","regular","STANDARD",0,2022-09-09 05:06:12,"CSW21",900,0,"RATED",1,320.600605964661,0.35622289551629
20466,"blitztkr",15,152,76,0,76,"blitztkr","regular","STANDARD",1,2022-08-18 14:12:05,"CSW21",900,0,"RATED",0,319.133001089096,0.354592223432329
27472,"blitztkr",12,114,72,6,66,"HastyBot","regular","STANDARD",0,2022-08-29 03:47:45,"CSW21",900,0,"RATED",1,457.258785963058,0.508065317736731
65325,"blitztkr",13,128,92,9,83,"blitztkr","regular","STANDARD",1,2022-08-08 06:36:00,"CSW21",900,0,"RATED",0,429.124953985214,0.476805504428016
37782,"blitztkr",14,114,83,-19,102,"blitztkr","regular","STANDARD",0,2022-09-13 09:21:39,"CSW21",900,0,"RATED",1,319.433863162994,0.354926514625549
17695,"blitztkr",14,114,65,8,57,"HastyBot","regular","STANDARD",0,2022-09-14 01:38:20,"CSW21",900,0,"RATED",1,539.710610866547,0.599678456518385
56635,"blitztkr",12,226,122,0,122,"blitztkr","regular","STANDARD",0,2022-09-13 00:49:08,"CSW21",900,0,"RATED",1,281.925850868225,0.313250945409139
2088,"blitztkr",12,144,84,14,70,"HastyBot","regular","STANDARD",0,2022-09-20 23:22:08,"CSW21",900,0,"RATED",1,662.785028934479,0.736427809927199
5667,"blitztkr",13,53,65,2,63,"STEEBot","regular","STANDARD",0,2022-08-16 08:20:47,"CSW21",900,0,"RATED",1,528.528865814209,0.587254295349121
7829,"blitztkr",13,89,38,0,38,"blitztkr","regular","STANDARD",0,2022-08-28 20:37:53,"CSW21",900,0,"RATED",1,882.343338012695,0.980381486680772
19988,"blitztkr",13,134,76,4,72,"blitztkr","regular","STANDARD",0,2022-08-29 09:38:47,"CSW21",900,0,"RATED",1,388.690696954727,0.431878552171919
40455,"blitztkr",14,124,70,-20,90,"blitztkr","regular","STANDARD",0,2022-09-22 18:45:37,"CSW21",900,0,"RATED",1,825.454121828079,0.917171246475643
38021,"blitztkr",14,159,140,0,140,"STEEBot","regular","STANDARD",1,2022-08-13 06:02:43,"CSW21",900,0,"RATED",1,443.721449136734,0.493023832374149
35825,"blitztkr",11,156,47,21,26,"blitztkr","regular","STANDARD",0,2022-09-21 08:20:21,"CSW21",900,0,"RATED",1,598.545195102692,0.665050216780769
51388,"blitztkr",15,129,95,0,95,"blitztkr","regular","STANDARD",1,2022-08-10 05:00:12,"CSW21",900,0,"RATED",1,193.189661979675,0.214655179977417
22328,"blitztkr",13,106,70,-27,97,"HastyBot","regular","STANDARD",0,2022-09-14 02:48:38,"CSW21",900,0,"RATED",1,479.016716957092,0.532240796618991
60639,"blitztkr",13,140,78,10,68,"blitztkr","regular","STANDARD",0,2022-08-03 11:24:15,"CSW21",900,0,"RATED",1,621.541832208633,0.69060203578737
47026,"blitztkr",15,146,73,-31,104,"blitztkr","regular","STANDARD",1,2022-08-03 11:39:43,"CSW21",900,0,"RATED",1,387.529270887375,0.43058807876375
55645,"blitztkr",11,172,78,10,68,"STEEBot","regular","STANDARD",0,2022-08-18 12:41:23,"CSW21",900,0,"RATED",0,304.981571912766,0.338868413236407
69106,"blitztkr",14,111,62,4,58,"blitztkr","regular","STANDARD",0,2022-09-16 02:44:07,"CSW21",900,0,"RATED",1,550.763792991638,0.611959769990709
51948,"blitztkr",13,204,92,-16,108,"STEEBot","regular","STANDARD",0,2022-08-18 09:39:49,"CSW21",900,0,"RATED",0,263.941009998322,0.293267788887024
11055,"blitztkr",12,95,74,11,63,"blitztkr","regular","STANDARD",0,2022-08-31 01:37:09,"CSW21",900,0,"RATED",1,705.696192026138,0.784106880029042
61290,"blitztkr",14,142,74,-63,137,"blitztkr","regular","STANDARD",0,2022-08-29 09:45:31,"CSW21",900,0,"RATED",1,221.173067092896,0.24574785232544
6937,"blitztkr",12,153,140,0,140,"blitztkr","regular","STANDARD",0,2022-09-19 06:25:12,"CSW21",900,0,"RATED",1,897.305970907211,0.997006634341346
27748,"blitztkr",13,92,68,3,65,"blitztkr","regular","STANDARD",0,2022-09-08 06:04:50,"CSW21",900,0,"RATED",1,565.285980939865,0.628095534377628
47893,"blitztkr",15,119,62,-20,82,"blitztkr","regular","STANDARD",0,2022-08-17 02:56:38,"CSW21",900,0,"RATED",1,438.376317024231,0.48708479669359
13825,"blitztkr",12,123,70,16,54,"blitztkr","regular","STANDARD",0,2022-08-16 01:42:16,"CSW21",900,0,"RATED",1,680.103411912918,0.75567045768102
34800,"blitztkr",14,142,76,-26,102,"STEEBot","regular","STANDARD",0,2022-08-15 06:56:32,"CSW21",900,0,"RATED",1,432.945264816284,0.481050294240316
3569,"blitztkr",12,235,118,16,102,"STEEBot","regular","STANDARD",1,2022-08-16 02:55:54,"CSW21",900,0,"RATED",1,482.17817902565,0.535753532250722
42243,"blitztkr",12,131,76,11,65,"STEEBot","regular","STANDARD",0,2022-08-13 16:19:57,"CSW21",900,0,"RATED",0,464.182493925095,0.515758326583439
36221,"blitztkr",12,129,104,10,94,"blitztkr","regular","STANDARD",0,2022-08-18 09:44:34,"CSW21",900,0,"RATED",0,357.299257993698,0.396999175548553
13127,"blitztkr",13,80,91,4,87,"STEEBot","regular","STANDARD",1,2022-08-19 11:49:37,"CSW21",900,0,"RATED",0,531.209986925125,0.590233318805694
46003,"blitztkr",14,112,65,10,55,"blitztkr","regular","STANDARD",1,2022-08-08 11:09:50,"CSW21",900,0,"RATED",0,607.003070116043,0.674447855684492
49847,"blitztkr",11,175,78,9,69,"HastyBot","regular","STANDARD",0,2022-08-30 14:20:30,"CSW21",900,0,"RATED",1,504.529093027115,0.560587881141239
25550,"blitztkr",13,60,80,-10,90,"blitztkr","regular","STANDARD",0,2022-08-12 02:08:14,"CSW21",900,0,"RATED",0,403.992137908936,0.448880153232151
37098,"blitztkr",13,131,77,7,70,"HastyBot","regular","STANDARD",0,2022-09-20 02:27:08,"CSW21",900,0,"RATED",1,574.417677879333,0.63824186431037
23674,"blitztkr",16,149,80,-20,100,"blitztkr","regular","STANDARD",0,2022-08-02 07:26:16,"CSW21",900,0,"RATED",1,317.002700090408,0.352225222322676
24594,"blitztkr",11,153,80,10,70,"HastyBot","regular","STANDARD",0,2022-09-01 01:37:23,"CSW21",900,0,"RATED",1,705.198900938034,0.783554334375593
32045,"blitztkr",12,101,78,12,66,"STEEBot","regular","STANDARD",0,2022-08-15 06:27:42,"CSW21",900,0,"RATED",1,336.537554979324,0.373930616643693
58610,"blitztkr",13,156,85,0,85,"blitztkr","regular","STANDARD",1,2022-08-17 02:36:03,"CSW21",900,0,"RATED",1,456.456893205643,0.507174325784048
18620,"Crookshanks",13,146,68,0,68,"Crookshanks","regular","STANDARD",0,2022-09-23 01:55:01,"CSW21",1500,0,"RATED",10,311.809895038605,0.20787326335907
6364,"Crookshanks",13,139,87,12,75,"BetterBot","regular","STANDARD",1,2022-08-28 15:39:29,"CSW21",1500,0,"RATED",10,231.929693937302,0.154619795958201
17577,"Crookshanks",12,182,72,12,60,"BetterBot","regular","STANDARD",1,2022-08-24 05:07:17,"CSW21",1500,0,"RATED",10,385.361148118973,0.256907432079315
68695,"Crookshanks",13,120,73,0,73,"BetterBot","regular","STANDARD",1,2022-09-07 07:26:26,"CSW21",1500,0,"RATED",10,334.922688007355,0.223281792004903
70780,"Crookshanks",14,98,64,6,58,"BetterBot","regular","STANDARD",0,2022-09-14 01:54:06,"CSW21",1500,0,"RATED",10,248.669912099838,0.165779941399892
47478,"Crookshanks",14,167,89,2,87,"BetterBot","regular","STANDARD",0,2022-08-19 01:33:58,"CSW21",1500,0,"RATED",10,533.979960918427,0.355986640612285
43189,"Crookshanks",14,113,68,14,54,"Crookshanks","regular","STANDARD",0,2022-08-30 07:32:38,"CSW21",1200,0,"RATED",10,390.31619310379,0.325263494253158
5814,"Crookshanks",15,184,68,0,68,"BetterBot","regular","STANDARD",0,2022-07-29 13:48:23,"CSW21",1500,0,"RATED",10,211.521980047226,0.141014653364817
1908,"Crookshanks",14,150,88,0,88,"Crookshanks","regular","STANDARD",0,2022-08-08 17:41:42,"CSW21",1500,0,"RATED",10,153.182016134262,0.102121344089508
50952,"Crookshanks",18,94,68,0,68,"Crookshanks","regular","STANDARD",0,2022-07-29 13:32:43,"CSW21",1500,0,"RATED",10,285.92072892189,0.19061381928126
45790,"Crookshanks",13,132,83,11,72,"BetterBot","regular","STANDARD",1,2022-09-13 16:50:26,"CSW21",1500,0,"RATED",10,290.991604089737,0.193994402726491
20641,"Crookshanks",13,109,44,10,34,"Crookshanks","regular","STANDARD",0,2022-08-02 14:26:37,"CSW21",1500,0,"RATED",10,693.300390005112,0.462200260003408
37168,"Crookshanks",13,85,75,8,67,"BetterBot","regular","STANDARD",0,2022-08-26 01:34:56,"CSW21",1500,0,"RATED",10,427.266134977341,0.284844089984894
66237,"Crookshanks",14,125,67,0,67,"Crookshanks","regular","STANDARD",1,2022-08-08 17:25:07,"CSW21",1500,0,"RATED",10,262.031012058258,0.174687341372172
55911,"Crookshanks",15,127,51,6,45,"BetterBot","regular","STANDARD",1,2022-08-18 12:51:32,"CSW21",1500,0,"RATED",10,217.355747938156,0.144903831958771
65050,"Crookshanks",17,94,69,0,69,"BetterBot","regular","STANDARD",0,2022-08-28 02:27:51,"CSW21",1200,0,"RATED",10,541.854526042938,0.451545438369115
50300,"Crookshanks",14,155,140,11,129,"Crookshanks","regular","STANDARD",1,2022-07-30 07:21:55,"CSW21",1500,0,"RATED",10,720.198685884476,0.480132457256317
48336,"Crookshanks",13,166,76,6,70,"Crookshanks","regular","STANDARD",1,2022-08-31 06:56:57,"CSW21",1500,0,"RATED",10,292.53024315834,0.19502016210556
45752,"Crookshanks",14,135,76,8,68,"BetterBot","regular","STANDARD",0,2022-09-08 17:14:06,"CSW21",1500,0,"RATED",10,497.840822935104,0.331893881956736
1636,"Crookshanks",16,74,65,2,63,"BetterBot","regular","STANDARD",1,2022-08-24 01:36:05,"CSW21",1500,0,"RATED",10,570.395951032639,0.380263967355093
63339,"Crookshanks",15,207,74,4,70,"BetterBot","regular","STANDARD",1,2022-09-02 01:46:14,"CSW21",1500,0,"RATED",10,397.428771018982,0.264952514012655
71318,"Crookshanks",16,44,158,2,156,"BetterBot","regular","STANDARD",0,2022-08-23 14:54:13,"CSW21",1500,0,"RATED",10,378.203788042068,0.252135858694712
10486,"Crookshanks",11,162,77,12,65,"Crookshanks","regular","STANDARD",0,2022-08-13 03:18:47,"CSW21",1500,0,"RATED",10,208.055055141449,0.138703370094299
2641,"Crookshanks",14,123,79,10,69,"BetterBot","regular","STANDARD",0,2022-09-16 13:01:26,"CSW21",1500,0,"RATED",10,293.330562829971,0.195553708553314
15249,"Crookshanks",13,69,73,10,63,"Crookshanks","regular","STANDARD",0,2022-08-29 03:24:45,"CSW21",1500,0,"RATED",10,174.646270036697,0.116430846691131
11704,"Crookshanks",14,117,67,4,63,"BetterBot","regular","STANDARD",0,2022-08-12 02:33:07,"CSW21",1500,0,"RATED",10,284.06645989418,0.189377639929453
65680,"Crookshanks",18,85,61,4,57,"Crookshanks","regular","STANDARD",1,2022-07-29 12:14:19,"CSW21",1500,0,"RATED",10,386.418141126633,0.257612094084422
37606,"Crookshanks",15,144,74,10,64,"BetterBot","regular","STANDARD",1,2022-09-17 13:56:08,"CSW21",1500,0,"RATED",10,420.910295963287,0.280606863975525
69562,"Crookshanks",16,65,76,2,74,"Crookshanks","regular","STANDARD",1,2022-09-12 12:47:32,"CSW21",1500,0,"RATED",10,527.006586074829,0.351337724049886
59535,"Crookshanks",14,99,101,10,91,"BetterBot","regular","STANDARD",0,2022-09-02 01:57:53,"CSW21",1500,0,"RATED",10,409.737931013107,0.273158620675405
41227,"Crookshanks",12,197,70,0,70,"Crookshanks","regular","STANDARD",1,2022-09-19 03:47:42,"CSW21",1500,0,"RATED",10,288.787875175476,0.192525250116984
17329,"Crookshanks",15,77,80,4,76,"BetterBot","regular","STANDARD",1,2022-08-08 17:21:45,"CSW21",1500,0,"RATED",10,198.018520832062,0.132012347221375
7796,"Crookshanks",15,115,89,0,89,"Crookshanks","regular","STANDARD",0,2022-09-20 07:16:23,"CSW21",1500,0,"RATED",10,587.804358005524,0.391869572003683
49044,"Crookshanks",11,231,87,14,73,"BetterBot","regular","STANDARD",1,2022-08-31 06:52:12,"CSW21",1500,0,"RATED",10,281.270359992981,0.187513573328654
27235,"Crookshanks",14,96,78,4,74,"BetterBot","regular","STANDARD",0,2022-08-04 13:28:01,"CSW21",1500,0,"RATED",10,293.645594835281,0.195763729890187
44256,"Crookshanks",14,109,79,6,73,"BetterBot","regular","STANDARD",0,2022-07-30 05:27:58,"CSW21",1500,0,"RATED",10,273.986430883408,0.182657620588939
20033,"Crookshanks",16,49,93,2,91,"BetterBot","regular","STANDARD",1,2022-08-18 01:31:59,"CSW21",1500,0,"RATED",10,1013.99237799644,0.675994918664293
21733,"Crookshanks",13,145,69,6,63,"BetterBot","regular","STANDARD",0,2022-08-08 17:44:18,"CSW21",1500,0,"RATED",10,274.401355981827,0.182934237321218
40419,"Crookshanks",15,193,71,0,71,"Crookshanks","regular","STANDARD",1,2022-09-12 02:19:02,"CSW21",1500,0,"RATED",10,403.888101816177,0.269258734544118
11893,"Crookshanks",13,125,78,8,70,"Crookshanks","regular","STANDARD",0,2022-07-30 05:01:47,"CSW21",1500,0,"RATED",10,236.193922042847,0.157462614695231
53741,"Glilac",12,121,67,4,63,"STEEBot","regular","STANDARD",0,2022-09-21 00:04:16,"CSW21",1800,0,"RATED",1,714.463069915771,0.396923927730984
26112,"Glilac",15,205,86,0,86,"Glilac","regular","STANDARD",1,2022-07-28 08:04:30,"CSW21",1200,0,"RATED",1,909.772561073303,0.758143800894419
9687,"Glilac",11,138,45,15,30,"STEEBot","regular","STANDARD",0,2022-07-28 10:51:46,"CSW21",1200,0,"RATED",1,503.89953494072,0.419916279117267
16848,"Glilac",11,142,78,10,68,"STEEBot","regular","STANDARD",0,2022-08-08 10:51:37,"CSW21",1200,0,"RATED",1,841.728165149689,0.701440137624741
56041,"Glilac",15,110,72,2,70,"Glilac","regular","STANDARD",0,2022-09-05 09:10:49,"CSW21",1800,0,"RATED",1,1184.1946811676,0.657885933982
