game_id,nickname,total_turns,first_five_turns_points,max_points_turn,min_points_turn,max_min_difference,first,time_control_name,game_end_reason,winner,created_at,lexicon,initial_time_seconds,increment_seconds,rating_mode,max_overtime_minutes,game_duration_seconds,time_used
115,Anita,16,81,50,2,48,STEEBot,regular,STANDARD,0,8/31/2022 17:52,NWL20,1200,0,RATED,1,348.4057841,0.290338153
23838,Anita,13,143,59,0,59,Anita,regular,STANDARD,0,8/21/2022 21:49,NWL20,1200,0,RATED,1,336.7581451,0.280631788
30337,Anita,12,109,65,10,55,STEEBot,regular,STANDARD,0,9/5/2022 19:08,NWL20,1200,0,RATED,1,299.159209,0.249299341
7839,Anita,13,296,75,-13,88,Anita,regular,STANDARD,1,7/31/2022 13:29,NWL20,1200,0,RATED,1,285.2772009,0.237731001
14881,Anita,12,133,74,15,59,BetterBot,regular,STANDARD,1,9/17/2022 16:51,NWL20,1200,0,RATED,1,330.2334521,0.275194543
20451,Anita,13,105,42,6,36,Anita,regular,STANDARD,0,8/28/2022 16:15,NWL20,1200,0,RATED,1,247.296999,0.206080832
38641,Anita,16,118,70,-70,140,Anita,regular,STANDARD,0,9/17/2022 15:48,NWL20,1200,0,RATED,1,362.9323111,0.302443593
59789,Anita,15,93,50,0,50,Anita,regular,STANDARD,0,9/21/2022 13:18,NWL20,1200,0,RATED,1,361.9842238,0.30165352
11171,Anita,14,130,76,2,74,STEEBot,regular,STANDARD,0,9/10/2022 13:11,NWL20,1200,0,RATED,1,338.5630929,0.282135911
64984,Anita,15,77,78,2,76,Anita,regular,STANDARD,0,9/10/2022 14:01,NWL20,1200,0,RATED,1,332.759958,0.277299965
55365,Anita,14,111,77,8,69,STEEBot,regular,STANDARD,1,8/21/2022 21:28,NWL20,1200,0,RATED,1,393.9007921,0.32825066
65306,Anita,11,157,76,13,63,STEEBot,regular,STANDARD,0,8/9/2022 21:44,NWL20,1200,0,RATED,1,207.341187,0.172784323
68909,Anita,15,102,50,0,50,BetterBot,regular,STANDARD,0,7/31/2022 13:24,NWL20,1200,0,RATED,1,308.8773479,0.25739779
57370,Anita,14,56,71,2,69,STEEBot,regular,STANDARD,0,8/30/2022 16:38,NWL20,1200,0,RATED,1,660.843411,0.550702842
8063,BethMix,14,51,47,-19,66,HastyBot,regular,STANDARD,0,9/22/2022 2:23,NWL20,1200,0,RATED,1,275.0773201,0.2292311
52728,BethMix,16,-10,34,-33,67,HastyBot,regular,STANDARD,0,9/8/2022 5:27,NWL20,1200,0,RATED,1,306.029254,0.255024378
2254,BethMix,14,165,75,0,75,BethMix,regular,STANDARD,0,8/30/2022 17:54,NWL20,1200,0,RATED,1,465.849757,0.388208131
57674,BethMix,13,148,66,3,63,BethMix,regular,STANDARD,0,8/22/2022 6:46,NWL20,1200,0,RATED,1,446.0805459,0.371733788
45251,BethMix,16,98,77,-70,147,BethMix,regular,STANDARD,1,8/22/2022 22:06,NWL20,1200,0,RATED,1,515.2290108,0.429357509
28757,BethMix,15,86,77,0,77,BethMix,regular,STANDARD,0,8/27/2022 5:23,NWL20,1200,0,RATED,1,224.9070358,0.18742253
15467,BethMix,16,72,62,-45,107,BethMix,regular,STANDARD,0,8/22/2022 2:37,NWL20,1200,0,RATED,1,474.5060229,0.395421686
20289,BethMix,14,68,50,4,46,STEEBot,regular,STANDARD,0,9/6/2022 1:50,CSW21,1200,0,RATED,1,569.944355,0.474953629
929,BethMix,13,62,35,7,28,BethMix,regular,STANDARD,0,9/1/2022 3:31,NWL20,1200,0,RATED,1,309.247596,0.25770633
14688,BethMix,13,112,72,-44,116,STEEBot,regular,STANDARD,0,8/24/2022 15:10,NWL20,1200,0,RATED,1,334.70911,0.278924258
23961,BethMix,16,70,91,-69,160,BethMix,regular,STANDARD,0,9/17/2022 0:16,NWL20,1200,0,RATED,1,260.6741431,0.217228453
56641,BethMix,16,84,74,-74,148,BethMix,regular,STANDARD,0,8/11/2022 14:48,NWL20,1200,0,RATED,1,424.768645,0.353973871
11047,BethMix,14,95,76,4,72,BethMix,regular,STANDARD,1,9/20/2022 13:41,NWL20,1200,0,RATED,1,507.573005,0.422977504
33691,BethMix,14,61,77,-23,100,STEEBot,regular,STANDARD,0,8/22/2022 6:55,NWL20,1200,0,RATED,1,543.984097,0.453320081
46979,BethMix,15,17,81,-12,93,STEEBot,regular,STANDARD,0,8/24/2022 0:02,NWL20,1200,0,RATED,1,232.1593599,0.193466133
70369,BethMix,15,47,98,-98,196,BethMix,regular,STANDARD,0,9/7/2022 17:15,NWL20,1200,0,RATED,1,570.173121,0.475144267
49293,BethMix,14,121,74,-39,113,BethMix,regular,STANDARD,0,9/21/2022 23:40,NWL20,1200,0,RATED,1,447.8763511,0.373230293
44131,BethMix,14,132,78,0,78,STEEBot,regular,STANDARD,0,8/20/2022 4:22,NWL20,1200,0,RATED,1,300.810178,0.250675148
66424,BethMix,15,59,85,-85,170,BethMix,regular,STANDARD,0,8/16/2022 2:00,NWL20,1200,0,RATED,1,440.9161038,0.367430087
16761,BethMix,14,97,90,0,90,BethMix,regular,STANDARD,0,8/17/2022 0:54,NWL20,1200,0,RATED,1,338.3569899,0.281964158
60318,BethMix,15,68,39,-18,57,BethMix,regular,STANDARD,0,9/2/2022 1:41,NWL20,1200,0,RATED,1,325.1139531,0.270928294
59167,BethMix,14,79,83,-75,158,BethMix,regular,STANDARD,0,9/3/2022 23:30,NWL20,1200,0,RATED,1,420.59779,0.350498158
66401,BethMix,13,159,68,-13,81,HastyBot,regular,STANDARD,0,9/20/2022 14:59,NWL20,1200,0,RATED,1,282.0281901,0.235023492
30420,BethMix,14,131,80,-62,142,HastyBot,regular,STANDARD,0,9/15/2022 0:46,NWL20,1200,0,RATED,1,368.15604,0.3067967
36525,BethMix,13,164,80,9,71,BethMix,regular,STANDARD,0,9/18/2022 0:50,NWL20,1200,0,RATED,1,366.046473,0.305038728
59102,BethMix,14,116,79,2,77,BethMix,regular,STANDARD,0,9/4/2022 15:46,NWL20,1200,0,RATED,1,451.943989,0.376619991
52512,BethMix,15,93,32,0,32,BethMix,regular,STANDARD,0,9/20/2022 23:42,NWL20,1200,0,RATED,1,257.7750139,0.214812512
66738,BethMix,15,125,74,-27,101,STEEBot,regular,STANDARD,0,8/31/2022 3:06,NWL20,1200,0,RATED,1,366.0995729,0.305082977
57606,BethMix,15,83,77,-14,91,BethMix,regular,STANDARD,1,8/26/2022 4:41,NWL20,1200,0,RATED,1,529.0316451,0.440859704
47676,BethMix,11,200,82,7,75,HastyBot,regular,STANDARD,0,9/18/2022 15:08,NWL20,1200,0,RATED,1,326.448878,0.272040732
68314,BethMix,14,118,68,-68,136,BethMix,regular,STANDARD,0,9/18/2022 19:07,NWL20,1200,0,RATED,1,316.633034,0.263860862
58077,BethMix,16,37,84,2,82,BethMix,regular,STANDARD,0,8/18/2022 0:46,NWL20,1200,0,RATED,1,623.9374828,0.519947902
47880,BethMix,15,80,94,2,92,BethMix,regular,STANDARD,1,8/12/2022 4:53,NWL20,1200,0,RATED,1,458.4206049,0.382017171
12333,BethMix,15,99,70,-70,140,HastyBot,regular,STANDARD,0,9/1/2022 22:17,NWL20,1200,0,RATED,1,365.6417911,0.304701493
41253,BethMix,13,171,91,0,91,BethMix,regular,STANDARD,0,8/24/2022 15:04,NWL20,1200,0,RATED,1,373.019733,0.310849777
53504,BethMix,15,171,106,-60,166,BethMix,regular,STANDARD,0,9/5/2022 3:32,NWL20,1200,0,RATED,1,365.4153759,0.304512813
11598,BethMix,14,59,75,2,73,HastyBot,regular,STANDARD,0,9/9/2022 2:37,NWL20,1200,0,RATED,1,268.024281,0.223353568
49587,BethMix,11,186,76,15,61,BethMix,regular,STANDARD,0,8/16/2022 1:26,NWL20,1200,0,RATED,1,446.9098639,0.372424887
27867,BethMix,14,60,48,6,42,HastyBot,regular,STANDARD,0,9/5/2022 3:38,NWL20,1200,0,RATED,1,330.762115,0.275635096
14424,BethMix,17,117,68,-68,136,STEEBot,regular,STANDARD,0,8/12/2022 4:45,NWL20,1200,0,RATED,1,494.2312241,0.411859353
8926,blitztkr,10,214,71,12,59,HastyBot,regular,STANDARD,0,9/9/2022 5:06,CSW21,900,0,RATED,1,320.600606,0.356222896
20466,blitztkr,15,152,76,0,76,blitztkr,regular,STANDARD,1,8/18/2022 14:12,CSW21,900,0,RATED,0,319.1330011,0.354592223
27472,blitztkr,12,114,72,6,66,HastyBot,regular,STANDARD,0,8/29/2022 3:47,CSW21,900,0,RATED,1,457.258786,0.508065318
65325,blitztkr,13,128,92,9,83,blitztkr,regular,STANDARD,1,8/8/2022 6:36,CSW21,900,0,RATED,0,429.124954,0.476805504
37782,blitztkr,14,114,83,-19,102,blitztkr,regular,STANDARD,0,9/13/2022 9:21,CSW21,900,0,RATED,1,319.4338632,0.354926515
17695,blitztkr,14,114,65,8,57,HastyBot,regular,STANDARD,0,9/14/2022 1:38,CSW21,900,0,RATED,1,539.7106109,0.599678457
56635,blitztkr,12,226,122,0,122,blitztkr,regular,STANDARD,0,9/13/2022 0:49,CSW21,900,0,RATED,1,281.9258509,0.313250945
2088,blitztkr,12,144,84,14,70,HastyBot,regular,STANDARD,0,9/20/2022 23:22,CSW21,900,0,RATED,1,662.7850289,0.73642781
5667,blitztkr,13,53,65,2,63,STEEBot,regular,STANDARD,0,8/16/2022 8:20,CSW21,900,0,RATED,1,528.5288658,0.587254295
7829,blitztkr,13,89,38,0,38,blitztkr,regular,STANDARD,0,8/28/2022 20:37,CSW21,900,0,RATED,1,882.343338,0.980381487
19988,blitztkr,13,134,76,4,72,blitztkr,regular,STANDARD,0,8/29/2022 9:38,CSW21,900,0,RATED,1,388.690697,0.431878552
40455,blitztkr,14,124,70,-20,90,blitztkr,regular,STANDARD,0,9/22/2022 18:45,CSW21,900,0,RATED,1,825.4541218,0.917171246
38021,blitztkr,14,159,140,0,140,STEEBot,regular,STANDARD,1,8/13/2022 6:02,CSW21,900,0,RATED,1,443.7214491,0.493023832
35825,blitztkr,11,156,47,21,26,blitztkr,regular,STANDARD,0,9/21/2022 8:20,CSW21,900,0,RATED,1,598.5451951,0.665050217
51388,blitztkr,15,129,95,0,95,blitztkr,regular,STANDARD,1,8/10/2022 5:00,CSW21,900,0,RATED,1,193.189662,0.21465518
22328,blitztkr,13,106,70,-27,97,HastyBot,regular,STANDARD,0,9/14/2022 2:48,CSW21,900,0,RATED,1,479.016717,0.532240797
60639,blitztkr,13,140,78,10,68,blitztkr,regular,STANDARD,0,8/3/2022 11:24,CSW21,900,0,RATED,1,621.5418322,0.690602036
47026,blitztkr,15,146,73,-31,104,blitztkr,regular,STANDARD,1,8/3/2022 11:39,CSW21,900,0,RATED,1,387.5292709,0.430588079
55645,blitztkr,11,172,78,10,68,STEEBot,regular,STANDARD,0,8/18/2022 12:41,CSW21,900,0,RATED,0,304.9815719,0.338868413
69106,blitztkr,14,111,62,4,58,blitztkr,regular,STANDARD,0,9/16/2022 2:44,CSW21,900,0,RATED,1,550.763793,0.61195977
51948,blitztkr,13,204,92,-16,108,STEEBot,regular,STANDARD,0,8/18/2022 9:39,CSW21,900,0,RATED,0,263.94101,0.293267789
11055,blitztkr,12,95,74,11,63,blitztkr,regular,STANDARD,0,8/31/2022 1:37,CSW21,900,0,RATED,1,705.696192,0.78410688
61290,blitztkr,14,142,74,-63,137,blitztkr,regular,STANDARD,0,8/29/2022 9:45,CSW21,900,0,RATED,1,221.1730671,0.245747852
6937,blitztkr,12,153,140,0,140,blitztkr,regular,STANDARD,0,9/19/2022 6:25,CSW21,900,0,RATED,1,897.3059709,0.997006634
27748,blitztkr,13,92,68,3,65,blitztkr,regular,STANDARD,0,9/8/2022 6:04,CSW21,900,0,RATED,1,565.2859809,0.628095534
47893,blitztkr,15,119,62,-20,82,blitztkr,regular,STANDARD,0,8/17/2022 2:56,CSW21,900,0,RATED,1,438.376317,0.487084797
13825,blitztkr,12,123,70,16,54,blitztkr,regular,STANDARD,0,8/16/2022 1:42,CSW21,900,0,RATED,1,680.1034119,0.755670458
34800,blitztkr,14,142,76,-26,102,STEEBot,regular,STANDARD,0,8/15/2022 6:56,CSW21,900,0,RATED,1,432.9452648,0.481050294
3569,blitztkr,12,235,118,16,102,STEEBot,regular,STANDARD,1,8/16/2022 2:55,CSW21,900,0,RATED,1,482.178179,0.535753532
42243,blitztkr,12,131,76,11,65,STEEBot,regular,STANDARD,0,8/13/2022 16:19,CSW21,900,0,RATED,0,464.1824939,0.515758327
36221,blitztkr,12,129,104,10,94,blitztkr,regular,STANDARD,0,8/18/2022 9:44,CSW21,900,0,RATED,0,357.299258,0.396999176
13127,blitztkr,13,80,91,4,87,STEEBot,regular,STANDARD,1,8/19/2022 11:49,CSW21,900,0,RATED,0,531.2099869,0.590233319
46003,blitztkr,14,112,65,10,55,blitztkr,regular,STANDARD,1,8/8/2022 11:09,CSW21,900,0,RATED,0,607.0030701,0.674447856
49847,blitztkr,11,175,78,9,69,HastyBot,regular,STANDARD,0,8/30/2022 14:20,CSW21,900,0,RATED,1,504.529093,0.560587881
25550,blitztkr,13,60,80,-10,90,blitztkr,regular,STANDARD,0,8/12/2022 2:08,CSW21,900,0,RATED,0,403.9921379,0.448880153
37098,blitztkr,13,131,77,7,70,HastyBot,regular,STANDARD,0,9/20/2022 2:27,CSW21,900,0,RATED,1,574.4176779,0.638241864
23674,blitztkr,16,149,80,-20,100,blitztkr,regular,STANDARD,0,8/2/2022 7:26,CSW21,900,0,RATED,1,317.0027001,0.352225222
24594,blitztkr,11,153,80,10,70,HastyBot,regular,STANDARD,0,9/1/2022 1:37,CSW21,900,0,RATED,1,705.1989009,0.783554334
32045,blitztkr,12,101,78,12,66,STEEBot,regular,STANDARD,0,8/15/2022 6:27,CSW21,900,0,RATED,1,336.537555,0.373930617
58610,blitztkr,13,156,85,0,85,blitztkr,regular,STANDARD,1,8/17/2022 2:36,CSW21,900,0,RATED,1,456.4568932,0.507174326
18620,Crookshanks,13,146,68,0,68,Crookshanks,regular,STANDARD,0,9/23/2022 1:55,CSW21,1500,0,RATED,10,311.809895,0.207873263
6364,Crookshanks,13,139,87,12,75,BetterBot,regular,STANDARD,1,8/28/2022 15:39,CSW21,1500,0,RATED,10,231.9296939,0.154619796
17577,Crookshanks,12,182,72,12,60,BetterBot,regular,STANDARD,1,8/24/2022 5:07,CSW21,1500,0,RATED,10,385.3611481,0.256907432
68695,Crookshanks,13,120,73,0,73,BetterBot,regular,STANDARD,1,9/7/2022 7:26,CSW21,1500,0,RATED,10,334.922688,0.223281792
70780,Crookshanks,14,98,64,6,58,BetterBot,regular,STANDARD,0,9/14/2022 1:54,CSW21,1500,0,RATED,10,248.6699121,0.165779941
47478,Crookshanks,14,167,89,2,87,BetterBot,regular,STANDARD,0,8/19/2022 1:33,CSW21,1500,0,RATED,10,533.9799609,0.355986641
43189,Crookshanks,14,113,68,14,54,Crookshanks,regular,STANDARD,0,8/30/2022 7:32,CSW21,1200,0,RATED,10,390.3161931,0.325263494
5814,Crookshanks,15,184,68,0,68,BetterBot,regular,STANDARD,0,7/29/2022 13:48,CSW21,1500,0,RATED,10,211.52198,0.141014653
1908,Crookshanks,14,150,88,0,88,Crookshanks,regular,STANDARD,0,8/8/2022 17:41,CSW21,1500,0,RATED,10,153.1820161,0.102121344
50952,Crookshanks,18,94,68,0,68,Crookshanks,regular,STANDARD,0,7/29/2022 13:32,CSW21,1500,0,RATED,10,285.9207289,0.190613819
45790,Crookshanks,13,132,83,11,72,BetterBot,regular,STANDARD,1,9/13/2022 16:50,CSW21,1500,0,RATED,10,290.9916041,0.193994403
20641,Crookshanks,13,109,44,10,34,Crookshanks,regular,STANDARD,0,8/2/2022 14:26,CSW21,1500,0,RATED,10,693.30039,0.46220026
37168,Crookshanks,13,85,75,8,67,BetterBot,regular,STANDARD,0,8/26/2022 1:34,CSW21,1500,0,RATED,10,427.266135,0.28484409
66237,Crookshanks,14,125,67,0,67,Crookshanks,regular,STANDARD,1,8/8/2022 17:25,CSW21,1500,0,RATED,10,262.0310121,0.174687341
55911,Crookshanks,15,127,51,6,45,BetterBot,regular,STANDARD,1,8/18/2022 12:51,CSW21,1500,0,RATED,10,217.3557479,0.144903832
65050,Crookshanks,17,94,69,0,69,BetterBot,regular,STANDARD,0,8/28/2022 2:27,CSW21,1200,0,RATED,10,541.854526,0.451545438
50300,Crookshanks,14,155,140,11,129,Crookshanks,regular,STANDARD,1,7/30/2022 7:21,CSW21,1500,0,RATED,10,720.1986859,0.480132457
48336,Crookshanks,13,166,76,6,70,Crookshanks,regular,STANDARD,1,8/31/2022 6:56,CSW21,1500,0,RATED,10,292.5302432,0.195020162
45752,Crookshanks,14,135,76,8,68,BetterBot,regular,STANDARD,0,9/8/2022 17:14,CSW21,1500,0,RATED,10,497.8408229,0.331893882
1636,Crookshanks,16,74,65,2,63,BetterBot,regular,STANDARD,1,8/24/2022 1:36,CSW21,1500,0,RATED,10,570.395951,0.380263967
63339,Crookshanks,15,207,74,4,70,BetterBot,regular,STANDARD,1,9/2/2022 1:46,CSW21,1500,0,RATED,10,397.428771,0.264952514
71318,Crookshanks,16,44,158,2,156,BetterBot,regular,STANDARD,0,8/23/2022 14:54,CSW21,1500,0,RATED,10,378.203788,0.252135859
10486,Crookshanks,11,162,77,12,65,Crookshanks,regular,STANDARD,0,8/13/2022 3:18,CSW21,1500,0,RATED,10,208.0550551,0.13870337
2641,Crookshanks,14,123,79,10,69,BetterBot,regular,STANDARD,0,9/16/2022 13:01,CSW21,1500,0,RATED,10,293.3305628,0.195553709
15249,Crookshanks,13,69,73,10,63,Crookshanks,regular,STANDARD,0,8/29/2022 3:24,CSW21,1500,0,RATED,10,174.64627,0.116430847
11704,Crookshanks,14,117,67,4,63,BetterBot,regular,STANDARD,0,8/12/2022 2:33,CSW21,1500,0,RATED,10,284.0664599,0.18937764
65680,Crookshanks,18,85,61,4,57,Crookshanks,regular,STANDARD,1,7/29/2022 12:14,CSW21,1500,0,RATED,10,386.4181411,0.257612094
37606,Crookshanks,15,144,74,10,64,BetterBot,regular,STANDARD,1,9/17/2022 13:56,CSW21,1500,0,RATED,10,420.910296,0.280606864
69562,Crookshanks,16,65,76,2,74,Crookshanks,regular,STANDARD,1,9/12/2022 12:47,CSW21,1500,0,RATED,10,527.0065861,0.351337724
59535,Crookshanks,14,99,101,10,91,BetterBot,regular,STANDARD,0,9/2/2022 1:57,CSW21,1500,0,RATED,10,409.737931,0.273158621
41227,Crookshanks,12,197,70,0,70,Crookshanks,regular,STANDARD,1,9/19/2022 3:47,CSW21,1500,0,RATED,10,288.7878752,0.19252525
17329,Crookshanks,15,77,80,4,76,BetterBot,regular,STANDARD,1,8/8/2022 17:21,CSW21,1500,0,RATED,10,198.0185208,0.132012347
7796,Crookshanks,15,115,89,0,89,Crookshanks,regular,STANDARD,0,9/20/2022 7:16,CSW21,1500,0,RATED,10,587.804358,0.391869572
49044,Crookshanks,11,231,87,14,73,BetterBot,regular,STANDARD,1,8/31/2022 6:52,CSW21,1500,0,RATED,10,281.27036,0.187513573
27235,Crookshanks,14,96,78,4,74,BetterBot,regular,STANDARD,0,8/4/2022 13:28,CSW21,1500,0,RATED,10,293.6455948,0.19576373
44256,Crookshanks,14,109,79,6,73,BetterBot,regular,STANDARD,0,7/30/2022 5:27,CSW21,1500,0,RATED,10,273.9864309,0.182657621
20033,Crookshanks,16,49,93,2,91,BetterBot,regular,STANDARD,1,8/18/2022 1:31,CSW21,1500,0,RATED,10,1013.992378,0.675994919
21733,Crookshanks,13,145,69,6,63,BetterBot,regular,STANDARD,0,8/8/2022 17:44,CSW21,1500,0,RATED,10,274.401356,0.182934237
40419,Crookshanks,15,193,71,0,71,Crookshanks,regular,STANDARD,1,9/12/2022 2:19,CSW21,1500,0,RATED,10,403.8881018,0.269258735
11893,Crookshanks,13,125,78,8,70,Crookshanks,regular,STANDARD,0,7/30/2022 5:01,CSW21,1500,0,RATED,10,236.193922,0.157462615
53741,Glilac,12,121,67,4,63,STEEBot,regular,STANDARD,0,9/21/2022 0:04,CSW21,1800,0,RATED,1,714.4630699,0.396923928
26112,Glilac,15,205,86,0,86,Glilac,regular,STANDARD,1,7/28/2022 8:04,CSW21,1200,0,RATED,1,909.7725611,0.758143801
9687,Glilac,11,138,45,15,30,STEEBot,regular,STANDARD,0,7/28/2022 10:51,CSW21,1200,0,RATED,1,503.8995349,0.419916279
16848,Glilac,11,142,78,10,68,STEEBot,regular,STANDARD,0,8/8/2022 10:51,CSW21,1200,0,RATED,1,841.7281651,0.701440138
56041,Glilac,15,110,72,2,70,Glilac,regular,STANDARD,0,9/5/2022 9:10,CSW21,1800,0,RATED,1,1184.194681,0.657885934
42928,Glilac,13,150,83,8,75,Glilac,regular,STANDARD,1,7/28/2022 11:37,CSW21,1200,0,RATED,1,910.1817939,0.758484828
72305,Glilac,13,81,76,6,70,HastyBot,regular,STANDARD,0,8/27/2022 4:21,CSW21,1200,0,RATED,1,535.5283399,0.446273617
24353,Glilac,13,96,103,4,99,Glilac,regular,STANDARD,0,8/27/2022 11:38,CSW21,1200,0,RATED,1,866.070051,0.721725042
63812,Glilac,10,237,89,23,66,STEEBot,regular,STANDARD,1,9/5/2022 9:30,CSW21,1800,0,RATED,1,556.0367792,0.308909322
28617,Glilac,14,125,89,5,84,Glilac,regular,STANDARD,1,9/15/2022 8:17,CSW21,1800,0,RATED,1,901.503557,0.500835309
67202,Glilac,13,175,89,0,89,Glilac,regular,STANDARD,1,8/4/2022 4:07,CSW21,1200,0,RATED,1,725.5763149,0.604646929
51880,Glilac,11,91,79,11,68,STEEBot,regular,STANDARD,0,8/5/2022 7:20,CSW21,1200,0,RATED,1,699.1277559,0.582606463
8401,Glilac,13,142,85,2,83,STEEBot,regular,STANDARD,0,8/30/2022 10:30,CSW21,1800,0,RATED,1,906.1341879,0.503407882
39301,Glilac,14,125,77,10,67,HastyBot,regular,STANDARD,1,8/26/2022 7:03,CSW21,1200,0,RATED,1,689.6101358,0.574675113
7395,Glilac,10,140,37,6,31,HastyBot,regular,STANDARD,0,9/10/2022 10:12,CSW21,1800,0,RATED,1,569.0950949,0.316163942
24367,Glilac,12,125,70,8,62,Glilac,regular,STANDARD,0,9/23/2022 8:28,CSW21,1800,0,RATED,1,835.9728749,0.464429375
15651,Glilac,13,101,110,12,98,Glilac,regular,STANDARD,1,7/30/2022 10:29,CSW21,1200,0,RATED,1,845.8378389,0.704864866
21572,Glilac,14,159,80,4,76,Glilac,regular,STANDARD,1,8/11/2022 11:18,CSW21,1200,0,RATED,1,604.1780701,0.503481725
46650,Glilac,13,118,89,8,81,STEEBot,regular,STANDARD,1,8/29/2022 3:34,CSW21,1200,0,RATED,1,789.625114,0.658020928
67041,Glilac,11,121,90,9,81,Glilac,regular,STANDARD,0,9/2/2022 9:34,CSW21,1800,0,RATED,1,921.6537962,0.512029887
12631,Glilac,11,148,96,6,90,STEEBot,regular,STANDARD,0,8/28/2022 10:02,CSW21,1200,0,RATED,1,787.404999,0.656170833
13414,Glilac,13,199,107,0,107,STEEBot,regular,STANDARD,0,8/11/2022 11:09,CSW21,1200,0,RATED,1,511.7666252,0.426472188
39207,Glilac,13,114,63,5,58,STEEBot,regular,STANDARD,0,9/1/2022 10:15,CSW21,1800,0,RATED,1,1115.735817,0.619853232
51074,Glilac,13,109,94,8,86,Glilac,regular,STANDARD,0,9/12/2022 10:15,CSW21,1800,0,RATED,1,1041.626341,0.578681301
27474,Glilac,12,130,73,12,61,Glilac,regular,STANDARD,0,9/21/2022 6:22,CSW21,1800,0,RATED,1,782.9409869,0.434967215
58611,Glilac,14,104,81,2,79,STEEBot,regular,STANDARD,1,9/6/2022 7:28,CSW21,1800,0,RATED,1,553.4363921,0.307464662
